0 1 867	3	82	2	-inf	-inf	525.051	516.014	1
0 0 868	6	37	2	1.84822	6.37793	30371.5	20199.1	2
0 1 868	3	97.5	2	-15.3659	-inf	152254	154721	2
0 0 869	12	103.5	3	1.22829	2.46354	548703	274374	2
0 1 869	3	92.5	2	-928.675	-inf	585184	585339	2
1 0 870	41	71.5	1	4.47648	4.47648	4923.37	1939.57	1
0 0 870	6	52	3	1.30209	3.70242	102249	51091.6	3
0 1 870	3	117	2	-0.970223	-inf	10139.8	12688.5	2
0 0 871	14	92.5	3	1.24166	2.43976	391690	195853	2
0 0 871	15	100.5	3	1.18377	2.50033	715651	357219	3
0 0 871	6	43.5	2	1.32793	1.79091	59642	30003.8	2
0 0 871	8	72	2	1.21656	1.86596	174931	115470	2
0 0 871	8	57.5	2	1.2456	1.74077	119815	60408.7	2
0 1 871	12	105.5	3	1.23345	2.59791	473369	236267	3
0 1 872	3	103	2	-1.18325	-inf	201297	243201	2
0 1 873	2	71.5	1	-inf	-inf	13801.3	27587.3	1
0 0 874	11	83.5	3	1.32532	2.76173	395104	197647	2
0 0 874	7	56	2	1.56144	3.16285	104032	68859.4	2
0 0 874	6	54	3	1.09589	2.49744	124475	62348.2	2
0 1 874	2	60.5	1	-inf	-inf	3133.53	6253.63	1
0 0 875	28	41.5	1	9.07608	9.07608	1769.78	226.033	1
0 0 875	8	39.5	2	1.73943	3.38703	60199	30169	2
0 0 875	6	68.5	3	1.27206	3.76517	164987	82464.9	3
0 1 875	5	165	4	-3.89552	-inf	143777	71444.9	4
0 0 876	6	43.5	2	1.28881	2.0036	73583.4	48799.5	2
0 0 876	16	97	3	1.35626	2.85611	355027	176614	3
0 0 876	6	46	3	1.08078	1.97967	101972	50963.7	3
0 0 876	6	33.5	2	1.75385	4.12004	32999	21903.1	2
0 0 876	6	36.5	2	1.07799	1.74955	74592.6	37288.7	3
0 0 876	10	73.5	3	1.28824	2.89642	247945	123867	2
0 0 876	18	102	3	1.63022	5.03784	461846	275857	2
0 0 876	10	60.5	2	1.49966	2.38018	104217	68682.4	2
0 1 876	2	70	1	-inf	-inf	5151.82	10290.8	1
0 0 877	59	185	3	1.40562	3.28816	925928	438178	2
0 1 877	10	80	3	1.23947	2.67242	219554	109486	3
1 0 878	12	48.5	1	9.80618	9.80618	1852.83	306.82	1
0 1 878	3	105	2	-0.853582	-inf	17852.6	22866	2
0 0 879	6	59	3	1.09743	2.41383	153560	76712.3	3
0 0 879	6	50	3	1.13566	5.03584	121449	60706	3
0 0 879	7	51	2	1.55478	3.45487	106391	70659.8	2
0 0 879	5	30.5	1	3.5423	3.5423	12626.2	25210.4	1
0 0 879	24	134	3	1.3201	2.65891	1.0043e+06	500705	3
0 1 879	2	65.5	1	-inf	-inf	28056.5	56110.3	1
0 0 880	6	54	2	2.46571	5.27755	29907.7	16014.4	2
0 1 880	2	78.5	1	-inf	-inf	65202.9	130333	1
0 0 881	8	82.5	3	1.3452	3.03249	298945	149388	3
0 0 881	19	130.5	3	1.29133	2.21054	711019	353898	3
0 0 881	9	74	3	1.23526	2.8177	291499	145507	3
0 0 881	6	40	3	1.19814	2.76769	73527.1	36731.7	3
0 0 881	6	50.5	2	1.26289	2.20354	107262	71246.8	2
0 0 881	18	125	3	1.22499	2.75132	701870	350206	3
0 0 881	8	73	3	1.13234	2.1568	315055	157381	3
0 0 881	10	76	2	1.18478	1.60255	210190	105196	2
0 1 881	13	88.5	2	1.56418	2.31633	250091	164682	2
0 1 882	3	98	2	-2.8748	-inf	68190.3	74092.5	2
0 0 883	6	53.5	3	1.31926	2.8767	73420.8	36762.2	2
0 0 883	6	32	1	2.45561	2.45561	2297.65	1093.63	2
0 1 883	3	105.5	2	-inf	-inf	1353.69	1318.89	1
0 0 884	8	52	2	1.47627	2.46318	94090.9	62158.3	2
0 0 884	16	121.5	3	1.19774	2.53799	834451	417183	2
0 0 884	6	40.5	3	1.09946	2.54782	131914	65935.7	3
0 0 884	7	40.5	3	1.18609	2.3684	70997.2	35373.1	3
0 1 884	3	81.5	2	16.0108	-inf	521.506	491.128	1
0 0 885	10	57	2	1.32518	2.14648	146015	73179.9	2
0 1 885	31	156	3	1.3817	2.83359	875612	478948	2
0 0 886	7	49	2	1.25983	1.73696	116672	58321.2	2
0 0 886	6	47	2	1.46944	3.36748	85960.4	57156.1	2
0 0 886	13	59.5	2	1.54474	2.66287	207570	103665	2
0 1 886	3	83.5	2	-4.61404	-inf	255.962	266.533	2
0 1 887	3	118.5	2	-5.08829	-inf	131791	138256	2
0 0 888	6	48	3	2.15452	-8.029	93900.3	46942.1	3
0 0 888	8	61	2	1.09243	1.6557	111347	73282.5	2
0 0 888	6	38.5	1	3.17941	3.17941	2884.62	1419.54	2
0 0 888	6	41	2	1.24742	2.09529	115177	76348.6	2
0 0 888	24	120.5	3	1.35823	2.7764	570039	284730	2
0 1 888	29	112	3	1.42713	3.7409	458428	301360	2
0 1 889	3	98	2	-inf	-inf	1334.09	1331.67	1
0 1 890	3	105.5	2	-14.825	-inf	263255	267685	2
0 0 891	82	66	3	3.45775	7.52584	4188.44	700.686	2
0 0 891	15	99.5	2	1.32901	1.79351	398360	210304	2
0 0 891	9	71	2	1.35458	2.28955	135261	89426.6	2
0 1 891	3	81	2	-0.837553	-inf	6627.61	8522.79	2
0 0 892	6	58.5	2	1.8826	2.24559	19971.5	9936.56	2
0 1 892	9	95.5	8	2.79135	-inf	53762	23728	2
0 1 893	3	100.5	2	-0.545434	-inf	8213.74	11727.6	2
0 0 894	6	41.5	2	1.42112	9.39651	46237.4	30583.8	2
0 0 894	6	60	3	1.0542	2.24745	225549	112726	3
0 0 894	12	97	3	1.42674	4.2798	439025	290342	2
0 0 894	10	74	2	1.41932	2.01188	107695	54302.9	2
0 0 894	6	58.5	3	1.16448	2.70122	153584	76749.6	3
0 0 894	6	57	2	1.61366	3.37894	87795.8	58203.4	2
0 0 894	6	50	3	1.29098	2.35394	86169.9	43043.9	3
0 0 894	9	74.5	2	1.26679	1.92726	294375	194788	2
0 0 894	6	44	2	1.37162	1.62521	62209.9	31250.4	2
0 0 894	18	132	3	1.32392	3.97491	657881	435329	2
0 1 894	6	36	2	1.21446	2.08036	72145.1	47827.8	2
0 0 895	6	53	2	1.38817	2.22491	87734.5	57960.1	2
0 0 895	9	95	3	1.27562	3.25034	470040	310851	2
0 1 895	3	81.5	2	733.262	-inf	5205.63	5171.12	1
1 0 896	50	116	1	4.14988	4.14988	10730.7	11934.2	1
0 0 896	12	82	2	1.38301	2.29519	246016	162258	2
0 0 896	13	110	3	1.27766	2.49456	388343	209130	2
0 0 896	6	45	2	1.36371	1.75374	79876.7	53086.6	1
0 0 896	44	119	3	1.35005	2.44566	425451	268752	2
0 0 896	9	59.5	3	1.47848	2.73536	100248	50230.2	2
0 1 896	11	88	3	1.32259	2.66131	199380	129603	2
0 0 897	24	113	3	1.31034	2.32092	515318	256039	3
0 1 897	2	65.5	1	-inf	-inf	19489.1	38970.2	1
0 0 898	7	88.5	2	1.28864	1.45975	82832.6	41303.8	2
0 0 898	8	91.5	3	1.14481	2.92591	375584	248534	2
0 0 898	11	91.5	3	1.29577	1.93153	197828	98633.2	2
0 0 898	8	52.5	3	1.25728	3.63647	106726	53267	3
0 0 898	5	32.5	2	2.18355	3.78903	19272.3	19213.6	2
0 0 898	13	104.5	2	1.35651	2.24129	424855	281386	2
0 0 898	11	54.5	2	2.16607	20.3422	86424.3	56771.2	2
0 0 898	6	52	3	1.03651	2.28484	129365	64658	3
0 0 898	10	91	3	1.09684	2.03295	312578	200919	2
0 0 898	6	34	2	1.64536	2.01493	14436	7147.92	2
0 1 898	6	65.5	3	1.15716	2.71408	193124	96681	2
0 1 899	3	82	2	-1.00073	-inf	51190.5	63711.3	2
0 0 900	6	72.5	3	1.28728	4.53841	106630	68810.5	2
0 0 900	6	43.5	2	1.39877	2.76089	50535.7	33496.4	2
0 1 900	3	89.5	2	-inf	-inf	3017.8	2937.56	1
0 0 901	6	33.5	1	5.50572	5.50572	711.567	228.013	1
0 1 901	3	103.5	2	-0.86434	-inf	22566.7	28917.7	2
0 0 902	7	46	3	1.3949	3.4893	73999.4	37110.6	2
0 0 902	17	122	3	1.09809	1.8885	701926	347747	3
0 1 902	2	65	1	-inf	-inf	156.215	312.429	1
0 0 903	13	107	3	1.28216	2.67002	706993	352920	3
0 0 903	11	64.5	2	1.32891	2.20932	199617	100114	2
0 0 903	17	96	2	1.48462	2.16712	342043	224883	2
0 1 903	2	45	1	-inf	-inf	504.152	1008.24	1
0 0 904	21	114.5	2	1.4114	2.18386	338024	221756	2
0 0 904	13	88	3	1.20279	2.96625	295290	147203	2
0 0 904	6	46.5	2	1.15429	1.85088	73167.6	48346.3	2
0 0 904	7	55	3	1.14803	1.90098	114226	57135.5	2
0 1 904	3	105	2	-2.5633	-inf	176919	194119	2
0 0 905	81	50	54	5.75316	2.70958	5530.56	1034.57	3
0 0 905	8	60	3	1.27806	2.20455	109259	54767.7	2
0 0 905	10	87.5	3	1.35333	2.87349	437457	218449	3
0 0 905	9	75	3	1.3113	3.28807	256960	128300	3
0 0 905	7	47	3	1.23092	2.34522	82404.3	41484.4	2
0 0 905	8	53.5	2	1.20743	1.47893	131114	65522.9	2
0 0 905	19	107.5	3	1.28571	2.21125	499368	248882	2
0 0 905	5	30.5	1	1.72195	1.72195	15402.5	30625.7	1
0 0 905	6	48.5	2	1.17119	1.86702	90578.1	59964.1	2
0 1 905	6	65.5	3	1.17162	2.66806	191486	95699.1	3
0 0 906	9	66.5	3	1.07213	1.92068	105351	52017.2	3
0 0 906	7	61.5	2	1.32556	1.95723	133256	88013.3	2
0 0 906	7	51	2	1.18051	1.49942	127638	63956.8	2
0 1 906	3	77.5	2	-3249.89	-inf	378628	378641	2
0 0 907	6	45.5	2	1.52105	3.05308	135184	89685.3	2
0 0 907	35	161.5	3	1.29816	3.70678	772593	507616	2
0 0 907	29	112	3	1.41513	3.22509	584478	291342	2
0 1 907	10	118.5	3	1.19214	3.26856	643649	422330	2
0 0 908	6	64	5	1.61398	3.26141	1131.84	420.481	2
0 0 908	49	169	3	1.4263	3.75656	866707	555316	2
0 0 908	14	98	3	1.19317	2.26317	578600	288793	3
0 0 908	19	91	3	1.34632	7.35872	562417	280151	3
0 1 908	11	80.5	3	1.29515	2.65745	221240	116775	2
1 0 909	31	79.5	4	2.27331	2.233	53334.6	24300.5	4
0 0 909	7	127.5	2	1.21022	1.72624	164504	82197.8	2
0 0 909	11	95	3	1.15876	2.66115	406827	203044	3
0 1 909	8	58.5	3	1.19889	2.31089	101624	50708.3	3
1 0 910	19	71	7	6.96193	8.89569	2087.75	261.691	2
0 0 910	6	59.5	2	1.28752	2.33184	110361	73160	2
0 0 910	6	45	2	1.49354	2.91983	64263.6	42593.3	2
0 0 910	6	37	2	1.48012	3.36875	69431.1	46188.4	2
0 1 910	9	55	2	1.85791	5.09854	67763.9	44820.5	2
1 0 911	5	51	1	-50.747	-50.747	614.502	201.23	1
0 1 911	9	40.5	1	5.50558	5.50558	1071.34	337.556	2
0 0 912	20	111	3	1.27885	2.34875	505248	250524	3
0 1 912	3	111.5	2	-11.1964	-inf	64030.3	65446.1	2
0 0 913	20	123.5	2	1.51846	2.28297	411478	270358	2
0 1 913	2	58	1	-inf	-inf	6148.98	12276.3	1
0 0 914	6	62.5	3	1.20548	3.13229	224289	140333	2
0 0 914	13	83.5	3	1.43006	2.82019	299680	149535	2
0 0 914	14	88	3	1.37545	2.62614	332107	165530	2
0 0 914	6	32.5	2	1.86833	2.78146	25731.9	17068.5	2
0 0 914	8	71	3	1.1625	2.04563	178278	89031	3
0 0 914	10	96	3	1.23165	2.44419	468601	234022	3
0 0 914	10	82	3	1.31166	3.18459	210017	104766	3
0 0 914	25	101	2	1.50859	2.51059	396512	260536	2
0 0 914	10	58	3	1.36587	2.29514	123528	61324.9	2
0 1 914	7	55	3	1.31107	2.16096	99293.5	50244.6	2
0 1 915	3	128.5	2	54.1532	-inf	1351.93	884.871	1
0 1 916	2	74.5	1	-inf	-inf	18558.6	37092.3	1
0 0 917	9	78.5	2	1.25739	1.91652	310620	205511	2
0 0 917	10	71	3	1.2824	1.94403	156750	78747.4	2
0 0 917	18	114	3	1.33597	2.33018	457438	228532	2
0 0 917	8	57	2	1.40244	2.40084	92807.7	61142.2	2
0 0 917	11	96	3	1.1568	3.02608	735315	367306	3
0 0 917	6	59.5	2	1.39781	2.62316	85979.3	49606.7	2
0 0 917	24	115	3	1.21997	2.41689	680073	339526	2
0 0 917	8	78.5	2	1.17254	1.73218	268380	174545	2
0 1 917	2	34	1	-inf	-inf	172.788	336.796	1
0 1 918	2	67.5	1	-inf	-inf	1345.64	2682.63	1
0 0 919	9	68	2	1.29486	1.96593	175617	87957.5	2
0 0 919	6	38.5	2	1.26492	2.0063	50452.9	33493.6	2
0 0 919	6	41	2	1.23755	2.2983	55416.8	36742.8	2
0 0 919	27	143.5	2	1.44494	2.47687	694893	459289	2
0 1 919	8	46.5	2	1.86561	5.10503	59505.2	39432.8	2
0 1 920	3	108.5	2	-9.68384	-inf	89219.4	91517.9	2
0 0 921	6	51	3	1.4671	8.01701	100402	50183.1	3
0 0 921	24	133	3	1.33692	2.63614	781953	390358	2
0 1 921	3	89	2	-9.34925	-inf	115928	119017	2
0 0 922	7	86	3	2.36035	4.44863	4775.57	2272.82	2
0 1 922	3	95	2	-1.07486	-inf	21861.9	26854.3	2
0 1 923	35	150	3	1.4374	4.24422	994126	590115	2
0 0 924	6	38	2	1.49313	1.84908	26252.8	17084.7	2
0 1 924	3	113	2	-1.51162	-inf	14256.9	16585.6	2
0 1 925	3	93	2	-0.670801	-inf	13768.7	18642.8	2
0 0 926	12	79	3	1.38601	2.60895	291469	145515	2
0 0 926	6	37	2	1.12056	1.31615	43509.8	28867.9	2
0 1 926	22	172	5	1.22252	2.02229	703025	262684	2
0 0 927	14	73.5	2	1.60223	2.96687	206624	136083	2
0 0 927	8	59.5	3	1.40771	3.35753	124990	62385.9	3
0 1 927	14	108.5	3	1.2208	2.17391	738889	368754	3
0 0 928	5	39.5	2	3.17391	6.8928	439.298	610.988	1
0 1 928	18	101	3	1.54197	2.27768	540577	236707	2
0 1 929	6	54	3	1.41585	3.34286	63114.7	31394.8	3
0 1 930	3	104.5	2	-0.933146	-inf	59637.3	75240.2	2
0 0 931	6	45	2	1.28019	2.19064	73450.4	48731.2	2
0 0 931	9	60	3	1.17652	2.14285	188694	94496.6	2
0 0 931	13	103	3	1.14129	2.10036	648695	323766	3
0 0 931	8	48	2	1.94845	5.34256	76613.4	50767.9	2
0 0 931	13	98	3	1.29698	2.80628	541154	269974	3
0 0 931	6	41	3	1.20337	2.45294	73107.8	36538.1	3
0 0 931	6	44	3	1.09584	1.92562	72844.4	36383.7	3
0 0 931	11	78	3	1.28821	2.61887	252009	125598	3
0 0 931	8	77	2	1.24755	2.38494	296524	196385	2
0 0 931	8	84.5	3	1.38625	3.91549	292335	181023	2
0 1 931	10	79	3	1.28146	2.28043	226359	113552	2
0 0 932	5	30.5	1	61.8871	61.8871	858.541	752.091	1
0 0 932	31	119.5	9	11.4925	4.61577	874976	361758	9
0 0 932	12	61.5	3	1.5268	3.90827	132762	66127.9	2
0 1 932	13	73.5	3	1.28027	2.27523	351391	174806	3
0 1 933	3	195.5	2	-1.76638	-inf	198354	170220	2
0 0 934	9	63.5	3	1.29554	2.95934	159134	79541.9	2
0 1 934	3	102	2	-1.09646	-inf	12179.7	14900.3	2
0 0 935	6	58.5	3	1.16464	6.7355	112735	56355.6	3
0 0 935	19	103	2	1.43537	2.33096	376078	248139	2
0 0 935	6	37	3	1.37577	2.99808	37878	18859.4	2
0 0 935	7	47.5	3	1.42451	2.85131	73943.7	37131.2	2
0 1 935	2	52.5	1	-inf	-inf	130.266	255.157	1
0 1 936	3	100	2	-0.750227	-inf	23345.5	30846.4	2
0 0 937	28	152.5	3	1.07923	1.75017	886230	425956	3
0 0 937	6	46.5	2	1.06491	1.61874	173170	86548.1	3
0 1 937	2	63.5	1	-inf	-inf	2536.88	5070.29	1
0 0 938	20	71	3	2.48253	5.94842	225054	109975	2
0 0 938	20	113	3	1.78341	6.33411	611132	400326	2
0 1 938	10	88	2	1.42655	2.10608	200730	132532	2
0 0 939	7	70.5	3	1.05226	2.21538	205075	102424	3
0 0 939	9	69	2	1.36159	2.50934	267025	176770	2
0 1 939	6	104	3	1.30809	3.29877	44311.8	22097.5	3
1 0 940	27	41.5	2	6.76705	7.4644	2227.59	292.019	1
0 1 940	3	92.5	2	-0.538799	-inf	17599.6	25218.5	2
0 1 941	2	76	1	-inf	-inf	25650.2	51233.6	1
0 1 942	3	86.5	2	-3.06205	-inf	20730.1	22410.4	2
0 1 943	3	98	2	-8.01815	-inf	78196.6	80630.3	2
0 1 944	3	97.5	2	-0.721719	-inf	62597.3	83438.8	2
0 0 945	17	89	3	1.34843	3.0765	486880	243229	2
0 0 945	9	72.5	3	1.22134	3.24749	244757	122283	3
0 1 945	3	89	2	-0.596037	-inf	14066.1	19631.8	2
0 0 946	84	98	2	1.39704	2.88385	455615	301235	2
0 0 946	8	55	2	1.39947	1.77068	104108	52065.8	2
0 1 946	35	114	3	1.12391	1.3605	893075	213878	3
0 1 947	2	65.5	1	-inf	-inf	38458.9	76898.1	1
0 0 948	6	50	3	1.13792	3.23423	147523	73710.8	3
0 0 948	10	63.5	3	1.37985	2.1739	176581	88212.8	2
0 0 948	7	54.5	3	1.28894	2.27913	112963	56383.2	3
0 1 948	8	52	2	1.24043	1.95566	109232	54678.8	2
0 0 949	19	89.5	3	1.37963	2.9694	419177	209250	2
0 0 949	11	110.5	3	1.25044	2.58815	211912	105732	3
0 1 949	12	78.5	3	1.30874	2.84385	214355	106716	3
0 0 950	26	71.5	3	1.30994	2.47822	305544	114464	2
0 0 950	6	35.5	2	1.43293	3.68947	48013.8	31965.2	2
0 0 950	7	55	3	1.02895	1.67815	88428.8	44471.7	2
0 0 950	11	71	3	1.32972	2.47325	202746	101580	2
0 0 950	12	87	3	1.33095	3.03571	247895	123763	2
0 1 950	2	75.5	1	-inf	-inf	5123.62	10238.5	1
0 0 951	7	71	3	1.13203	2.20081	229859	114849	3
0 0 951	12	84	2	1.41822	2.36473	208700	137076	2
0 1 951	2	64	1	-inf	-inf	10940.5	21868.9	1
0 1 952	3	96.5	2	-1.71041	-inf	27752.9	31770.1	2
0 1 953	6	106	2	1.27837	2.43811	159117	105947	2
0 0 954	6	52.5	2	1.4189	2.12637	95825.1	47790.1	3
0 0 954	8	81	3	1.26047	2.90578	274745	137392	2
0 0 954	87	132	3	1.56144	-27.4084	660237	379668	2
0 0 954	25	131	3	1.34991	8.28468	651724	430109	2
0 0 954	62	179	3	1.36775	2.58396	1.05751e+06	525064	2
0 1 954	7	42.5	2	1.20265	1.46923	60865.9	30490.5	2
0 0 955	9	75	3	1.26396	2.98387	485135	242327	3
0 0 955	20	102.5	3	1.29977	2.52241	467201	232900	2
0 0 955	11	76	2	1.40477	2.26029	227203	149694	2
0 0 955	6	37.5	2	1.63913	2.21488	35780.1	23652.9	2
0 0 955	15	101	2	1.55413	2.63472	258083	169767	2
0 0 955	10	65.5	2	1.3764	2.20411	130819	65464.5	2
0 0 955	13	85.5	3	1.3661	2.61732	353204	176463	2
0 0 955	6	56.5	2	1.22428	2.41634	120256	79621	2
0 1 955	2	34.5	1	-inf	-inf	38517	77029.6	1
0 0 958	13	56	8	8.88105	4.15837	21000.1	9680.12	7
0 0 958	6	40.5	2	1.27838	2.20756	53129.4	35319	2
0 0 958	8	48.5	2	1.25866	2.25366	64275.1	42446	2
0 0 958	12	92.5	3	1.35548	5.08839	423114	211248	3
0 0 958	12	95	3	1.26105	2.64579	365490	182264	3
0 0 958	6	52.5	2	1.33577	2.48886	79346.5	52635.1	2
0 0 958	21	95.5	3	1.44239	2.97431	428025	213421	2
0 0 958	6	33.5	2	1.71931	4.26988	26794.1	17753.2	2
0 0 958	23	99	2	1.4253	2.24146	330539	217079	2
0 1 958	16	94	3	1.23028	2.39872	386417	192357	2
1 0 959	6	80	1	2.01686	2.01686	4080.15	2487.76	1
0 0 959	29	138.5	3	1.29915	2.46005	713181	355658	2
0 0 959	6	43.5	2	1.55586	2.97831	58556	38920.8	2
0 1 959	31	207.5	3	1.33332	2.35431	1.33975e+06	620228	2
0 1 960	3	96	2	10.7389	-inf	423.996	431.278	1
0 0 961	15	72	3	1.51327	2.80584	247093	120445	3
0 0 961	6	46.5	2	1.42793	2.78596	68721.9	34503.6	2
0 1 961	3	87	2	-0.631478	-inf	25309	34831.7	2
0 0 962	7	54.5	2	1.45837	2.34478	90944.5	45548.7	2
0 0 962	11	80	2	1.40619	2.57449	431604	285546	2
0 0 962	7	64.5	3	1.32488	-5.91971	158965	79515.5	2
0 0 962	6	41.5	2	1.46119	2.68879	81955	40926.5	2
0 0 962	6	35.5	2	1.15886	1.43868	48376.9	24873.6	2
0 0 962	14	90.5	3	1.49129	3.48639	303235	199320	2
0 1 962	3	84.5	2	11.377	-inf	629.991	641.748	1
0 0 963	63	245.5	3	1.20353	3.09044	1.41417e+06	702806	3
0 1 963	13	123	3	1.30468	4.3066	713683	473176	2
0 0 964	5	33	1	3.77947	3.77947	808.983	1478.35	1
0 0 964	7	68	3	1.05768	2.3062	203401	101631	3
0 0 964	18	124	2	1.47393	2.0279	650578	418057	2
0 0 964	8	52	3	1.26306	2.86045	103046	51372.6	3
0 1 964	2	61.5	1	-inf	-inf	420.43	798.174	1
0 0 965	38	120.5	3	1.33087	3.24186	564222	281271	2
0 0 965	25	92	2	2.08438	4.09264	236789	154794	2
0 0 965	16	103.5	3	1.37816	2.42605	425677	212552	2
0 1 965	2	38.5	1	-inf	-inf	1158.74	2311.37	1
0 1 968	2	77	1	-inf	-inf	322.059	638.972	1
0 1 969	4	175.5	3	-3.56183	-inf	84959.1	49208.9	3
0 0 970	5	31.5	2	3.71849	6.69816	11879.3	7876.24	2
0 0 970	9	80.5	2	1.09558	1.651	299424	150042	2
0 1 970	3	114.5	2	-1.09402	-inf	6646.81	8133.55	2
0 1 971	3	104.5	2	-16.013	-inf	583953	593067	2
1 0 972	28	114.5	1	3.36606	3.36606	15900	8629.8	2
0 0 972	18	90	3	1.48302	3.69626	357375	178076	3
0 0 972	16	133.5	3	1.24727	2.49133	660615	329435	3
0 0 972	13	113.5	3	1.3286	4.19785	547830	362387	2
0 0 972	6	46	3	1.213	2.64976	97441.8	48676.8	3
0 1 972	14	109.5	2	1.37547	2.07248	513106	338976	2
0 0 973	50	53.5	9	14.1415	12.1562	4766.54	242.934	22
0 1 973	2	77	1	-inf	-inf	7898.31	15789.5	1
0 1 974	3	126.5	2	-29.3813	-inf	106207	106994	2
0 1 975	3	95.5	2	-0.853421	-inf	14103.9	18115.8	2
0 0 976	7	62.5	3	1.29956	2.87978	175575	87738.1	3
0 1 976	2	78	1	-inf	-inf	2276.11	4543.27	1
0 0 977	6	42	3	1.46854	4.12144	86761.2	43343.2	3
0 1 977	3	101.5	2	-1.04208	-inf	11033.6	13626.6	2
0 0 978	6	53.5	2	1.16842	2.01094	114291	75844	2
0 0 978	13	106	2	1.67636	3.13665	142697	93121.9	2
0 1 978	2	77.5	1	-inf	-inf	577.6	1150.14	1
0 1 979	3	82.5	2	-0.560073	-inf	6355.61	9013.23	2
0 1 980	2	74.5	1	-inf	-inf	85266.4	170526	1
0 0 981	6	61	2	1.40633	2.07217	170588	85199.7	2
0 0 981	6	91.5	2	2.05905	6.61461	10169.5	6736.87	2
0 0 981	9	52.5	3	1.28297	3.39923	151947	75792.1	3
0 0 981	8	79	3	1.28724	5.01361	282180	186373	2
0 0 981	8	47.5	2	1.54391	2.52303	92766.7	46251.4	3
0 1 981	28	151	2	1.45364	2.2218	782663	440228	2
0 1 982	3	86	2	-0.513073	-inf	15165.5	21913.4	2
0 0 983	6	44	2	1.3132	1.88253	40791.4	26921.1	2
0 1 983	3	95.5	2	-32.7076	-inf	539081	543197	2
1 0 984	84	64.5	1	6.81803	6.81803	6409.26	353.477	1
0 1 984	3	168	2	-1.46542	-inf	346784	279020	2
0 0 985	9	62.5	2	1.5672	2.578	107169	70798	2
0 0 985	6	58	3	1.18482	2.78019	124410	62327	2
0 1 985	3	84.5	2	-3347.11	-inf	386802	386829	2
0 1 986	3	120	2	-183	-inf	50863.4	50903.4	2
0 0 987	8	107.5	3	1.22667	2.86414	515407	257460	3
0 1 987	2	69.5	1	-inf	-inf	6514.94	13023.7	1
0 0 988	19	115.5	3	1.39907	3.04022	570138	284349	2
0 0 988	21	105	2	1.58055	2.59797	330132	217075	2
0 1 988	2	44	1	-inf	-inf	628.114	1244.9	1
0 0 989	10	61	5	3.70312	1.64161	72925.9	36046.9	5
0 1 989	3	105	2	-inf	-inf	1049.74	1047.49	1
0 1 990	3	100.5	2	-1.49909	-inf	25415.7	29573.6	2
0 0 991	6	37.5	2	1.34569	1.63875	71115.9	35668	2
0 1 991	3	101	2	-inf	-inf	4292.96	4284.99	1
1 0 992	85	87.5	5	7.39672	6.93515	9813.25	2516.9	4
0 1 992	3	93.5	2	-29.114	-inf	59661.5	60168	2
0 1 993	3	121	2	-13.5247	-inf	19494.4	19735.9	2
0 1 994	3	87	2	-0.573422	-inf	4004.5	5645.25	2
0 1 995	96	154.5	3	1.52662	2.23913	1.1577e+06	490280	2
0 0 996	8	121	3	1.2692	16.0718	647905	323468	3
0 0 996	9	48.5	3	1.91802	2.84467	12715.5	6164.56	3
0 1 996	3	85.5	2	-0.548635	-inf	18382.5	22738.2	2
0 1 997	3	84.5	2	-0.918842	-inf	9450.28	11954.5	2
0 0 998	7	62.5	3	1.14678	2.89803	233434	116604	3
0 1 998	15	100.5	3	1.28768	2.23818	398747	199935	2
0 0 999	97	180	3	1.56355	3.53888	1.12594e+06	555061	3
0 0 999	9	80.5	3	1.05784	1.74266	287364	143775	2
0 0 999	7	55.5	3	1.09862	1.84574	91600.3	45807.2	2
0 1 999	16	140.5	3	1.36777	2.94003	460701	292810	2
0 0 1000	85	142	3	1.14425	1.50882	798790	395536	3
0 0 1000	11	104	3	1.26523	2.77539	510327	254822	3
0 0 1000	8	74	3	1.15694	2.41	299701	149730	3
0 0 1000	12	64	3	1.2608	1.7966	97200	45758	3
0 1 1000	11	102.5	2	1.28598	1.81701	259961	136176	2
0 0 1001	6	60.5	3	1.29897	2.72318	147628	97454.1	2
0 0 1001	6	44	3	1.35537	5.95785	95894.3	47924.4	3
0 0 1001	10	93	3	1.06808	2.33958	651421	325493	3
0 0 1001	30	183.5	3	1.21468	3.47863	1.14646e+06	570474	3
0 0 1001	6	43.5	2	1.17123	1.62449	52432.5	32290.9	2
0 0 1001	8	72.5	3	1.1907	2.46425	229070	133145	2
0 1 1001	12	102.5	2	1.51442	3.57872	425261	281932	2
0 0 1002	8	72	2	1.44057	2.56114	232589	154325	2
0 0 1002	10	68	3	1.28163	2.41545	222518	111382	2
0 0 1002	6	38.5	3	1.13183	2.03032	50598.6	25385.6	2
0 0 1002	6	41	2	1.1242	1.89371	53685.9	35630.3	2
0 0 1002	6	67	3	1.11336	2.39217	225683	112788	3
0 0 1002	10	71.5	2	1.18509	1.62492	205005	102897	2
0 0 1002	12	74	2	1.56984	2.42757	188870	123960	2
0 0 1002	6	56.5	3	1.16577	3.12989	192074	95998.3	3
0 1 1002	7	92.5	3	1.08404	1.97347	129277	64591.6	3
0 0 1003	6	58	2	1.06603	1.57326	113230	74165	2
0 0 1003	8	92.5	3	1.11608	2.30085	415369	207569	3
0 1 1003	3	82	2	1010.32	-inf	2607.88	2603.4	1
1 0 1004	12	55.5	5	32.6368	12.0564	1394.2	388.209	1
