300	4.72E-06	0.0000003954800178
1000	6.01E-06	0.0000003676592625
3000	1.04E-05	0.000001688350938
6000	1.44E-05	0.0000009911273043
10000	2.11E-05	0.000001831696239
30000	4.53E-05	0.000001725495098
60000	1.03E-04	0.0000054244713
100000	1.74E-04	0.00001192569588
500000	8.06E-04	0.00006897511629
1000000	1.50E-03	0.0002433151716
